id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18628,Greta Studio Wifi Chueca en Madrid,71597,Gema & Jimmy,Centro,Justicia,40.42471531753738,-3.698638187705839,Entire home/apt,54,28,37,2017-12-30,0.40,1,260
19864,"PLAZA MAYOR  (wifi, air conditioning)",74966,Ismael,Centro,Embajadores,40.41341817984863,-3.7068384459193613,Entire home/apt,65,2,56,2018-01-09,0.81,1,151
21512,Studio in Plaza de España,82175,Jesus,Moncloa - Aravaca,Argüelles,40.42492023544748,-3.713446131719841,Entire home/apt,40,2,36,2017-11-27,0.39,7,145
21853,Bright and airy room,83531,Abdel,Latina,Cármenes,40.403409529595194,-3.740841968636018,Private room,17,2,26,2017-09-24,0.65,2,322
23021,Elegant Apartment in Spain Square,82175,Jesus,Moncloa - Aravaca,Argüelles,40.42341666579641,-3.712456247572053,Entire home/apt,90,2,55,2017-12-10,0.93,7,127
24805,Gran Via Studio Madrid,101471,Iraido,Centro,Universidad,40.42202187481732,-3.7039541031364283,Entire home/apt,55,3,2,2017-07-03,0.05,2,325
24836,"Select the Madrid more ""cool"".",101653,Tenty,Centro,Justicia,40.419951134923735,-3.6976372468400642,Entire home/apt,115,5,39,2017-10-15,0.48,1,313
26816,Nice and Cozy Apart. in Agosto-sept,114340,Agustina,Arganzuela,Legazpi,40.391664907181976,-3.6886854680516095,Entire home/apt,100,3,7,2014-09-28,0.07,3,365
26823,Roon for two people,114340,Agustina,Arganzuela,Legazpi,40.39116097569405,-3.6882338394434337,Private room,42,2,27,2017-12-17,0.30,3,365
26825,Single Room whith private Bathroom,114340,Agustina,Arganzuela,Legazpi,40.38985046311008,-3.690107786240652,Private room,25,2,91,2017-12-20,0.97,3,351
30320,Great Vacational Apartments,130907,Dana,Centro,Sol,40.41552454813678,-3.703458600171854,Entire home/apt,57,2,146,2018-01-14,1.59,3,188
30711,Sunny bedroom in Madrid centertown,132184,Luis,Arganzuela,Palos de Moguer,40.402985620212526,-3.691815647976894,Private room,149,2,0,,,1,365
30924,B & B in MADRID!!! ,132736,Olga,San Blas - Canillejas,Rejas,40.445083781620696,-3.5915012405093893,Private room,29,1,124,2017-12-14,1.56,1,162
30959,Beautiful loft in Madrid Center,132883,Angela,Centro,Embajadores,40.41110750294009,-3.7026889396710567,Entire home/apt,54,3,8,2017-05-30,0.24,1,0
35146,"Chamberi, Just 3 stops to Sol!!",141962,Maria Jose,Chamberí,Trafalgar,40.43607537256162,-3.701726642143361,Entire home/apt,90,4,49,2018-01-06,0.72,3,224
40718,COZY APARTMENT CIBELES-GRAN VIA-PTA DEL SOL-CHUECA,175752,Sofia,Centro,Justicia,40.419778177049395,-3.697298893364473,Entire home/apt,55,3,80,2017-12-26,0.88,1,342
40916,Holiday Apartment Madrid Center,130907,Dana,Centro,Universidad,40.42096089699925,-3.704280279136888,Entire home/apt,85,1,24,2017-02-27,0.27,3,189
47957,"Amazing Apartment, Salamanca Distri",218515,Sergio,Salamanca,Goya,40.42761065100405,-3.6760445188127218,Entire home/apt,84,6,54,2017-07-22,0.63,1,227
57660,Rosales Apartment,82175,Jesus,Moncloa - Aravaca,Argüelles,40.43033361911943,-3.7177959427592504,Entire home/apt,65,2,16,2017-09-30,0.23,7,169
59923,Habitación para féminas en el centro de Madrid,288380,Patricia,Centro,Palacio,40.419710909635434,-3.712556330412948,Private room,40,1,11,2017-11-26,0.14,1,235
62423,YOUR GAY PRIDE ARTIST HOME,303845,Arturo,Centro,Justicia,40.420800192145705,-3.698775326514681,Private room,85,1,0,,,1,318
64131,Habitación Metro Lacoma,313365,Gina,Fuencarral - El Pardo,Peñagrande,40.48409165427119,-3.722568627024161,Private room,16,2,6,2017-12-10,0.16,5,330
70059,"PLAZA ESPAÑA/Wifi/ downtown /parking. Cozy, Bright",353616,DiaNa MaRia,Centro,Universidad,40.42364536274782,-3.7088941459313065,Entire home/apt,62,4,24,2017-12-10,0.29,3,14
70073,Adorable Apartment Malasaña-Gran Via,353738,Raquel,Centro,Universidad,40.42325006981242,-3.7021074611679246,Entire home/apt,91,28,13,2017-09-22,0.17,3,218
70310,"Cozy, Quiet & Sunny Apartment Heart of Malasaña",353738,Raquel,Centro,Universidad,40.42321368028037,-3.701428120511693,Entire home/apt,77,3,11,2017-07-02,0.13,3,348
70315,Superbly located 2 bedrooms 2 balconies,353738,Raquel,Centro,Palacio,40.421377229862564,-3.7110061755580976,Entire home/apt,99,30,3,2016-06-01,0.05,3,200
70364,VINTAGE IN THE CITY - 4 PEOPLE wifi,165406,Arcadia,Centro,Cortes,40.41203465271493,-3.69704740097164,Entire home/apt,75,2,128,2018-01-02,1.56,2,338
71791,"Fantastic Lux, Chamberi (6 guests)",368907,Miguel,Chamberí,Arapiles,40.43359206847488,-3.7068726272640804,Entire home/apt,145,3,13,2017-11-14,0.33,9,84
72150,Attic Duplex Flat with Terrace-Wifi,364585,Vin,Centro,Embajadores,40.411192242767775,-3.70469913404241,Entire home/apt,110,2,48,2017-11-14,0.57,4,365
72950,Madrid Apartment Puerta del Sol,378073,Alvaro,Centro,Sol,40.41637409442574,-3.703054534594476,Entire home/apt,95,3,22,2017-05-31,0.31,11,95
72955,Madrid Apartment Prado Museum,378073,Alvaro,Centro,Cortes,40.41138724656468,-3.6940846654777095,Entire home/apt,90,3,7,2017-02-19,0.17,11,338
74352,Cozy apartment of 75 m2 ,391014,Juan,Centro,Embajadores,40.410751388304995,-3.707585256582492,Entire home/apt,60,180,1,2017-07-15,0.16,1,363
75609,Estudio Museo Dino,401552,Mercedes,Centro,Embajadores,40.407433059883736,-3.6971941815968736,Entire home/apt,59,3,37,2017-10-27,0.53,1,155
76617,Plaza Comendadoras Lux,368907,Miguel,Centro,Universidad,40.42791316481744,-3.7099928761218366,Entire home/apt,102,3,20,2017-09-26,0.26,9,324
82481,"Retiro Park, Stay at cosy studio ",448981,Mercedes,Salamanca,Recoletos,40.42315163191458,-3.682789296209794,Entire home/apt,60,3,108,2017-11-29,1.32,1,0
84719,Cool Apart. (10min Center + WIFI),259229,Felipe,Centro,Embajadores,40.40864523922128,-3.705344670414768,Entire home/apt,50,3,170,2017-12-29,2.08,1,138
86042,Attic Flat with Terrace - WiFi,364585,Vin,Centro,Embajadores,40.4089360690116,-3.6976600923039484,Entire home/apt,100,2,98,2017-12-11,1.22,4,365
89954,Amazing apt in the historic center,487095,Alicia Y Carlos,Centro,Palacio,40.412176250478595,-3.7136909092104355,Entire home/apt,103,2,160,2018-01-02,2.01,3,300
92920,Bedroom in Chueca Madrid,495849,Raul,Centro,Justicia,40.42421795406649,-3.695384513119434,Private room,50,2,71,2018-01-02,0.88,1,356
93100,*** MALASAÑA B&B ***,499977,Charo,Centro,Universidad,40.42461796718558,-3.70352404568597,Private room,29,1,488,2017-12-16,155.74,3,349
96072, Room for rent in Madrid,510570,Laura / Ismael,Tetuán,Cuatro Caminos,40.45558902067096,-3.6942109463715185,Private room,20,1,165,2017-12-24,2.39,1,348
96807,"double room, bathroom",513331,Mark´S,Puente de Vallecas,Palomeras Bajas,40.38317503568328,-3.6556512114136406,Private room,25,2,71,2017-10-01,0.88,3,364
100411,Ático muy luminoso,527760,Diana,Fuencarral - El Pardo,Valverde,40.50115898199458,-3.671185857980729,Entire home/apt,60,2,3,2016-06-24,0.15,1,0
101507,NICE FLAT IN THE CENTER OF MADRID,5795235,Elise,Centro,Embajadores,40.40858115649494,-3.7030125667849387,Entire home/apt,60,3,37,2017-09-25,0.71,5,300
102040,Nice Single Room with wifi.,533936,Carlos Alberto,Ciudad Lineal,Pueblo Nuevo,40.433312150206305,-3.6435496349409333,Private room,25,1,0,,,1,350
102091,Family Apartment Two Bedrooms& Two Bathroom,534128,"Claudia, Tristan & Juan Carlos",Chamberí,Trafalgar,40.431582901101336,-3.7007105656018093,Entire home/apt,185,1,8,2017-07-04,0.10,12,365
102194,CHIC APARTMENT CHUECA WiFi & AC,534515,Guillermo,Centro,Justicia,40.421526370299105,-3.699230928894254,Entire home/apt,82,3,8,2018-01-02,0.10,1,365
103541,CENTRAL AND COMFORT APTO. W/PARKING,361930,Maria,Chamberí,Almagro,40.437605500153005,-3.6980169600883523,Entire home/apt,80,2,125,2017-10-26,1.57,4,301
109369,RENT ROOM FOR DAYS,564773,Eva,Fuencarral - El Pardo,Pilar,40.48312785042681,-3.7101694771344875,Private room,45,2,0,,,1,365
112650,Madrid center 2 rooms 4 people,574498,Fernando,Centro,Universidad,40.427074406228655,-3.706984380313094,Entire home/apt,68,2,31,2017-12-10,0.89,1,363
114854,NICE CENTRAL TOURISM-BUSINESS APTO,361930,Maria,Chamberí,Rios Rosas,40.43825404420344,-3.6938757806307114,Entire home/apt,80,2,79,2017-12-17,1.03,4,295
117919,"Huge, perfect location, AC...!!",557423,Yacob,Centro,Embajadores,40.407434057162654,-3.698282039416842,Entire home/apt,57,3,334,2017-12-31,4.13,1,157
119389,Madrid Apartment Latina,378073,Alvaro,Centro,Palacio,40.409578320639994,-3.7104248314536714,Entire home/apt,100,3,55,2017-09-18,0.72,11,357
120293,ROOM IN THE CENTER -LA LATINA- WIFI,605612,Ulises,Centro,Palacio,40.4111235545254,-3.7102538155267175,Private room,30,1,102,2018-01-02,1.31,8,361
120762,SHINY ROOM in DOWNTOWN / MALASAÑA!!,606925,Noelia,Centro,Universidad,40.423813894786136,-3.70570659303907,Private room,29,1,203,2017-11-25,2.51,3,355
123864,LOVELY STUDIO IN OLD TOWN-A/C-WIFI,605612,Ulises,Centro,Embajadores,40.41120334720039,-3.707616856183343,Entire home/apt,40,1,417,2018-01-05,5.23,8,260
126712,hospedate,628336,Teresa,Villa de Vallecas,Casco Histórico de Vallecas,40.36794348632281,-3.599276407606007,Private room,80,1,0,,,1,365
127819,140 m2 Architect flat center Madrid,632589,Janasor,Centro,Cortes,40.4146644460567,-3.701617937906852,Entire home/apt,135,2,18,2017-11-25,0.28,1,349
132428,Habitacion en Anton Martin,650803,Jose Luis,Centro,Embajadores,40.41034412823347,-3.6983554043291647,Private room,28,2,10,2018-01-07,1.32,1,360
135151,habitacion individual,662815,Jose Antonio,Centro,Embajadores,40.408147115910445,-3.7025353586253447,Private room,50,2,0,,,1,363
