listing_id,date
177850,2011-12-23
177850,2012-01-04
177850,2012-01-11
177850,2013-03-15
177850,2013-04-08
177850,2013-06-17
177850,2013-07-01
177850,2013-07-08
177850,2013-07-27
177850,2013-09-07
177850,2014-02-17
177850,2014-09-10
177850,2014-09-15
177850,2014-09-22
177850,2014-09-25
177850,2014-09-29
177850,2014-10-04
177850,2015-03-16
177850,2015-03-24
177850,2015-03-31
177850,2015-04-06
177850,2015-04-10
177850,2015-04-14
177850,2015-04-16
177850,2015-04-22
177850,2015-05-02
177850,2015-05-05
177850,2015-05-11
177850,2015-05-15
177850,2015-05-19
177850,2015-06-13
177850,2015-06-23
177850,2015-06-25
177850,2015-06-29
177850,2015-07-05
177850,2015-07-08
177850,2015-07-13
431243,2012-05-22
431243,2012-05-30
431243,2012-07-03
431243,2012-07-12
431243,2012-07-22
431243,2012-09-14
431243,2012-10-16
431243,2013-01-09
431243,2014-09-26
154224,2012-10-31
154224,2013-05-07
154224,2013-06-20
154224,2014-01-03
154224,2014-04-03
154224,2014-04-18
154224,2014-06-02
154224,2014-10-24
154224,2015-02-08
154224,2015-05-13
154224,2015-05-26
154224,2015-06-14
1150753,2013-06-10
1150753,2013-07-02
1150753,2013-08-13
1150753,2013-08-25
1150753,2013-09-11
1150753,2013-10-16
1150753,2013-10-24
1150753,2013-11-05
1150753,2014-01-03
1150753,2014-06-25
1150753,2014-07-03
1150753,2014-07-08
1150753,2014-07-12
1150753,2014-07-15
1150753,2014-07-22
1150753,2014-07-28
1150753,2014-08-08
1150753,2014-08-28
1150753,2014-09-02
1150753,2014-09-09
1150753,2014-09-12
1150753,2014-10-05
1150753,2014-10-08
1150753,2014-10-14
1150753,2014-10-21
1150753,2014-10-28
1150753,2014-11-04
1150753,2014-11-09
1150753,2014-11-12
1150753,2014-11-24
1150753,2014-12-01
1150753,2014-12-04
1150753,2014-12-09
1150753,2014-12-15
1150753,2014-12-24
1150753,2014-12-29
1150753,2015-01-06
1150753,2015-01-09
1150753,2015-01-20
1150753,2015-01-23
1150753,2015-01-27
1150753,2015-02-03
1150753,2015-02-06
1150753,2015-02-13
1150753,2015-02-16
1150753,2015-02-20
1150753,2015-02-25
1150753,2015-03-06
1150753,2015-03-09
1150753,2015-03-17
1150753,2015-03-23
1150753,2015-04-10
1150753,2015-04-15
1150753,2015-04-22
1150753,2015-05-02
1150753,2015-05-07
1150753,2015-05-10
1150753,2015-05-18
1150753,2015-06-01
1150753,2015-06-05
1150753,2015-06-15
1150753,2015-06-19
1150753,2015-06-25
1150753,2015-06-30
1150753,2015-07-07
1150753,2015-07-13
4015137,2014-10-01
608450,2012-08-02
608450,2012-10-22
608450,2012-11-12
608450,2012-12-21
608450,2013-02-05
608450,2013-02-09
608450,2013-03-03
608450,2013-03-11
608450,2013-03-24
608450,2013-04-29
608450,2013-05-26
608450,2013-05-30
608450,2013-06-14
608450,2013-07-10
608450,2013-07-12
608450,2013-07-16
608450,2013-07-24
608450,2013-08-17
608450,2013-08-30
608450,2013-09-07
608450,2013-09-09
608450,2013-09-17
608450,2013-09-19
608450,2013-09-26
608450,2013-10-13
608450,2013-10-20
608450,2013-10-21
608450,2013-11-29
608450,2014-01-13
608450,2014-02-04
608450,2014-07-15
608450,2014-11-13
608450,2014-12-06
608450,2015-05-15
608450,2015-05-30
835333,2013-01-28
835333,2013-02-11
835333,2013-04-14
835333,2013-05-11
835333,2013-06-20
835333,2013-06-30
835333,2013-07-13
835333,2013-07-23
835333,2013-08-25
835333,2013-09-08
835333,2013-09-20
835333,2013-09-22
835333,2013-09-26
835333,2013-09-30
835333,2013-10-02
835333,2013-10-06
835333,2013-10-09
835333,2013-10-20
835333,2013-11-05
835333,2013-11-09
835333,2013-11-18
835333,2013-12-11
835333,2013-12-16
835333,2014-01-05
835333,2014-01-25
835333,2014-02-17
835333,2014-02-19
835333,2014-03-20
835333,2014-03-29
835333,2014-04-01
835333,2014-04-11
835333,2014-04-17
835333,2014-04-27
835333,2014-05-01
835333,2014-05-12
835333,2014-05-17
835333,2014-05-26
835333,2014-05-29
835333,2014-05-31
835333,2014-06-14
835333,2014-06-17
835333,2014-07-05
835333,2014-07-07
835333,2014-07-12
835333,2014-07-27
835333,2014-08-16
835333,2014-09-09
835333,2014-09-20
835333,2014-09-24
835333,2014-09-28
835333,2014-09-30
835333,2014-10-02
835333,2014-10-11
835333,2014-10-27
835333,2014-12-02
835333,2014-12-09
835333,2015-01-05
835333,2015-01-08
835333,2015-01-12
835333,2015-02-17
835333,2015-02-27
835333,2015-03-15
835333,2015-03-18
835333,2015-04-08
835333,2015-04-11
835333,2015-04-17
835333,2015-04-27
835333,2015-05-07
835333,2015-05-23
835333,2015-05-26
835333,2015-06-01
835333,2015-06-03
835333,2015-06-06
835333,2015-06-16
835333,2015-06-30
835333,2015-07-08
835333,2015-07-14
3958351,2015-06-22
504953,2012-07-10
715965,2012-11-07
715965,2012-11-27
715965,2013-04-29
715965,2013-05-29
715965,2013-06-03
715965,2013-06-12
715965,2013-07-09
715965,2013-09-09
715965,2013-10-08
715965,2014-06-11
715965,2014-06-18
715965,2014-07-09
715965,2014-09-14
715965,2014-09-24
715965,2014-09-28
715965,2015-07-06
2100370,2015-06-02
393984,2014-10-07
393984,2015-05-19
2081097,2014-01-04
2081097,2014-01-16
2081097,2014-01-21
2081097,2014-01-30
2081097,2014-02-10
2081097,2014-02-25
2081097,2014-03-01
2081097,2014-03-09
2081097,2014-04-14
2081097,2014-04-29
2081097,2014-05-05
2081097,2014-05-20
2081097,2014-06-03
2081097,2014-06-24
2081097,2014-10-12
2081097,2014-11-10
2081097,2014-11-17
2081097,2014-11-23
2081097,2015-01-02
2081097,2015-07-04
4960535,2015-05-24
4960535,2015-05-31
4960535,2015-06-15
4960535,2015-06-28
6756139,2015-06-14
3428149,2015-05-25
3428149,2015-06-17
4870152,2015-03-11
4870152,2015-03-21
4870152,2015-04-10
4870152,2015-06-07
4870152,2015-06-14
3338631,2014-07-08
3338631,2014-07-24
3338631,2014-09-16
3338631,2014-09-28
3338631,2014-10-06
3338631,2014-10-14
3338631,2015-03-22
3338631,2015-05-17
6755516,2015-07-03
5353419,2015-03-10
5353419,2015-05-04
5353419,2015-05-12
5109767,2015-03-22
5109767,2015-04-28
5109767,2015-05-03
5109767,2015-05-04
5109767,2015-05-12
5109767,2015-06-05
5109767,2015-06-20
5109767,2015-07-09
7083735,2015-07-04
3873147,2014-12-08
3873147,2014-12-12
3873147,2014-12-31
1921558,2013-12-10
1921558,2014-01-29
1921558,2014-05-09
1921558,2014-05-13
1921558,2014-05-31
1921558,2014-06-09
1921558,2014-06-17
1921558,2014-06-29
1921558,2014-10-19
1921558,2015-05-11
1921558,2015-05-24
1310472,2015-05-01
1275122,2013-08-03
1275122,2015-01-12
6432017,2015-05-31
3687295,2014-08-14
3687295,2014-08-17
3687295,2014-08-22
3687295,2015-05-28
3687295,2015-07-03
268617,2012-04-22
268617,2012-05-13
268617,2012-06-17
268617,2012-07-02
268617,2012-08-25
268617,2012-10-02
268617,2012-11-03
268617,2013-04-01
1577701,2015-01-03
1577701,2015-04-21
1577701,2015-04-28
30478,2012-07-28
30478,2012-08-28
6863484,2015-06-28
4545432,2014-12-30
4545432,2015-01-04
4545432,2015-02-16
498937,2013-09-02
498937,2013-10-02
498937,2014-03-10
498937,2014-03-17
498937,2014-04-07
498937,2014-05-10
498937,2014-06-06
498937,2014-06-13
