id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7124866,Calle silva 20 ,31196478,Felix,Centro,Universidad,40.421826598065806,-3.7063562324371366,Entire home/apt,75,2,0,,,2,275
177850,small room in  center of madrid,850654,Laila,Centro,Universidad,40.42622628457295,-3.7046152189700425,Private room,17,1,37,2015-07-13,0.85,5,356
431243,Room in Malasaña,2143950,Jose,Centro,Universidad,40.42310508969295,-3.704817531727243,Private room,25,15,9,2014-09-26,0.23,1,148
154224,NICE FLAT SANTA ANA.45m2 WIFI (A),740087,Jesus&Sonia,Centro,Cortes,40.41493248011741,-3.701047274962153,Entire home/apt,75,3,12,2015-06-14,0.36,10,332
2568643,Apartamento en Plaza de España,13151455,Alojamientos En Madrid,Moncloa - Aravaca,Argüelles,40.426036655615455,-3.715706272416386,Private room,60,1,0,,,2,365
64074,COZY ROOM IN TRENDY APARTMENT ,310331,Almudena,Chamartín,Hispanoamérica,40.457637665432074,-3.6723452811444037,Private room,35,1,0,,,2,330
1131759,Rent room in La Latina wonderful!,6208768,Flor,Centro,Embajadores,40.40732173481681,-3.7110955388443796,Private room,76,2,0,,,1,365
1150753,Centro Sol  Plaza Mayor Gran Via,6306910,Juanma,Centro,Palacio,40.415151072071495,-3.712581745512402,Entire home/apt,44,3,66,2015-07-13,2.57,2,295
4015137,room,20818139,Edu,Centro,Universidad,40.42571771920145,-3.707705405833943,Private room,70,4,1,2014-10-01,0.10,3,178
608450,HABITACIONES PRIVADAS CENTRO GAYFRI,681744,Lucian,Centro,Universidad,40.42242061668061,-3.7039529343286084,Private room,25,1,35,2015-05-30,0.97,28,365
835333,"Best Design, Comfort and Location",153391,Fernando,Centro,Sol,40.42011405590987,-3.707100215641705,Entire home/apt,60,2,77,2015-07-14,2.56,8,293
1308693,luxury apartment(MADRID center(sol),7112140,Carlos,Centro,Sol,40.41742264681875,-3.7019059122068247,Private room,90,1,0,,,1,365
3958351,Habitación doble barata madrid 15 e,19505146,Edwin Agudelo,Latina,Aguilas,40.38152479769249,-3.7787361998095834,Shared room,3005,1,1,2015-06-22,1,2,365
504953,Beautiful  room in Madrid Center,2062106,Pilar,Centro,Cortes,40.41356724687626,-3.699512048543211,Private room,60,2,1,2012-07-10,0.03,2,365
4368407,6 Treemadrid Chinese 榕树客栈华人家庭旅馆,18821387,Tony,Usera,Moscardó,40.38936017864941,-3.7015383793824244,Private room,88,2,0,,,9,365
715965,Apartment best location in town!,3689490,Eva,Centro,Sol,40.41520622510003,-3.703332856909946,Entire home/apt,99,3,16,2015-07-06,0.49,1,30
2100370,Spacious&comfortable Apartment 2-7p,3048290,Antonio,Centro,Universidad,40.42293616014191,-3.705588390719185,Entire home/apt,135,1,1,2015-06-02,0.64,9,365
393984,spectacular apartment best area!,1969649,Angel,Centro,Justicia,40.42344312605586,-3.6943550429769028,Entire home/apt,300,4,2,2015-05-19,0.21,1,197
2081097,"HABITACIÓN GRANDE Y CON LUZ, CENTRO",6072314,Angeles,Centro,Embajadores,40.41032923625622,-3.707842696766046,Private room,35,2,20,2015-07-04,1.07,3,365
4744081,Big comfortable bedroom with 2 beds,24485832,Mike,Arganzuela,Palos de Moguer,40.40112701725105,-3.6886522522129535,Private room,70,1,0,,,1,365
4170945,Piso en el barrio Salamanca,21643329,Jérina,Salamanca,Lista,40.43656239110786,-3.6782752023251577,Shared room,70,1,0,,,1,273
1268906,Casita en Aravaca,6907028,Lola,Moncloa - Aravaca,Valdemarín,40.465500713683035,-3.7889927951618465,Private room,75,1,0,,,1,365
6320240,Room for rent,32888201,Jose Angel,Centro,Palacio,40.407162204602024,-3.7116671843255338,Private room,35,1,0,,,1,365
4960535,Beautiful room in La Latina,5522288,Pedro,Centro,Palacio,40.411452057592484,-3.7088261878261997,Private room,40,1,4,2015-06-28,2.14,1,90
3127445,Piso en la mejor zona. La Latina!,15884884,Rosa,Centro,Embajadores,40.40741006704813,-3.7106924112003905,Private room,24,6,0,,,1,86
4887168,Single room with balcony,25143223,Søren Job,Centro,Embajadores,40.41081141501398,-3.7084556654926537,Private room,30,1,0,,,1,180
3549046,Private room near Madrid center,17866170,Danny,Arganzuela,Palos de Moguer,40.40311632575792,-3.6967597307060265,Private room,20,1,0,,,1,348
7166953,Hospedese en el mejor de bario!,25787139,Ana Lídia,Salamanca,Guindalera,40.430597691230346,-3.6706752058198044,Private room,25,1,0,,,1,86
6791289,HAB EXTERIOR CON WIFI CENTRO,35468631,Patricia Del Valle,Salamanca,Guindalera,40.433707452909815,-3.669565571596501,Private room,20,2,0,,,5,365
