id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18628,Greta Studio Wifi Chueca en Madrid,71597,Gema & Jimmy,Centro,Justicia,40.42471531753738,-3.698638187705839,Entire home/apt,54,8,38,2018-01-31,0.39,1,293
19864,"PLAZA MAYOR  (wifi, air conditioning)",74966,Ismael,Centro,Embajadores,40.41341817984863,-3.7068384459193613,Entire home/apt,64,2,79,2018-05-06,1.08,1,136
21853,Bright and airy room,83531,Abdel,Latina,Cármenes,40.403409529595194,-3.740841968636018,Private room,17,2,28,2018-05-01,0.64,2,314
24805,Gran Via Studio Madrid,101471,Iraido,Centro,Universidad,40.42202187481732,-3.7039541031364283,Entire home/apt,55,5,2,2017-07-03,0.05,2,323
24836,"Select the Madrid more ""cool"".",101653,Tenty,Centro,Justicia,40.419951134923735,-3.6976372468400642,Entire home/apt,115,3,41,2018-05-01,0.48,1,306
26816,Nice and Cozy Apart. in Agosto-sept,114340,Agustina,Arganzuela,Legazpi,40.391664907181976,-3.6886854680516095,Entire home/apt,100,3,7,2014-09-28,0.07,3,365
26823,Roon for two people,114340,Agustina,Arganzuela,Legazpi,40.39116097569405,-3.6882338394434337,Private room,45,2,28,2018-05-01,0.30,3,361
26825,Single Room whith private Bathroom,114340,Agustina,Arganzuela,Legazpi,40.38985046311008,-3.690107786240652,Private room,25,2,100,2018-05-13,1.02,3,350
30320,Great Vacational Apartments,130907,Dana,Centro,Sol,40.41552454813678,-3.703458600171854,Entire home/apt,57,2,148,2018-03-28,1.55,3,280
30711,Sunny bedroom in Madrid centertown,132184,Luis,Arganzuela,Palos de Moguer,40.402985620212526,-3.691815647976894,Private room,149,2,0,,,1,365
30924,B & B in MADRID!!! ,132736,Olga,San Blas - Canillejas,Rejas,40.445083781620696,-3.5915012405093893,Private room,29,1,125,2018-02-03,1.50,1,2
30959,Beautiful loft in Madrid Center,132883,Angela,Centro,Embajadores,40.41110750294009,-3.7026889396710567,Entire home/apt,54,3,8,2017-05-30,0.22,1,0
35146,"Chamberi, Just 3 stops to Sol!!",141962,Maria Jose,Chamberí,Trafalgar,40.43607537256162,-3.701726642143361,Entire home/apt,90,4,56,2018-04-23,0.77,1,5
40718,COZY APARTMENT CIBELES-GRAN VIA-PTA DEL SOL-CHUECA,175752,Sofia,Centro,Justicia,40.419778177049395,-3.697298893364473,Entire home/apt,55,3,88,2018-05-06,0.93,1,343
40916,Holiday Apartment Madrid Center,130907,Dana,Centro,Universidad,40.42096089699925,-3.704280279136888,Entire home/apt,85,1,26,2018-01-21,0.28,3,306
47957,"Amazing Apartment, Salamanca Distri",218515,Sergio,Salamanca,Goya,40.42761065100405,-3.6760445188127218,Entire home/apt,84,7,54,2017-07-22,0.60,1,317
57660,Rosales Apartment,82175,Jesus,Moncloa - Aravaca,Argüelles,40.43033361911943,-3.7177959427592504,Entire home/apt,65,2,16,2017-09-30,0.22,5,286
59923,Habitación para féminas en el centro de Madrid,288380,Patricia,Centro,Palacio,40.419710909635434,-3.712556330412948,Private room,40,1,12,2018-04-29,0.15,1,283
62423,YOUR ARTIST HOME,303845,Arturo,Centro,Justicia,40.420800192145705,-3.698775326514681,Private room,41,1,2,2018-05-13,2,1,363
64131,Habitación Metro Lacoma,313365,Gina,Fuencarral - El Pardo,Peñagrande,40.48409165427119,-3.722568627024161,Private room,20,2,8,2018-04-22,0.20,4,352
70059,"PLAZA ESPAÑA/Wifi/ downtown /parking. Cozy, Bright",353616,DiaNa MaRia,Centro,Universidad,40.42364536274782,-3.7088941459313065,Entire home/apt,62,4,24,2017-12-10,0.27,3,76
70073,Adorable Apartment Malasaña-Gran Via,353738,Raquel,Centro,Universidad,40.42325006981242,-3.7021074611679246,Entire home/apt,84,3,16,2018-05-08,0.20,3,348
70310,"Cozy, Quiet & Sunny Apartment Heart of Malasaña",353738,Raquel,Centro,Universidad,40.42321368028037,-3.701428120511693,Entire home/apt,65,28,11,2017-07-02,0.13,3,356
70315,Superbly located 2 bedrooms 2 balconies,353738,Raquel,Centro,Palacio,40.421377229862564,-3.7110061755580976,Entire home/apt,99,30,3,2016-06-01,0.05,3,317
71791,"Fantastic Lux, Chamberi (6 guests)",368907,Miguel,Chamberí,Arapiles,40.43359206847488,-3.7068726272640804,Entire home/apt,145,3,14,2017-11-14,0.32,9,30
72150,Attic Duplex Flat with Terrace-Wifi,364585,Vin,Centro,Embajadores,40.411192242767775,-3.70469913404241,Entire home/apt,110,2,55,2018-04-22,0.62,4,151
72955,Madrid Apartment Prado Museum,378073,Alvaro,Centro,Cortes,40.41138724656468,-3.6940846654777095,Entire home/apt,90,3,7,2017-02-19,0.16,10,337
