id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6369,"Rooftop terrace room with ensuite bathroom, Airc.",13660,Simon,Chamartín,Hispanoamérica,40.45628331891346,-3.677625087379794,Private room,75,1,59,2016-05-29,0.55,1,90
19864,"PLAZA MAYOR  (wifi, air conditioning)",74966,Ismael,Centro,Embajadores,40.41341817984863,-3.7068384459193613,Entire home/apt,48,1,120,2018-12-31,1.47,1,334
21853,Bright and airy room,83531,Abdel,Latina,Cármenes,40.403409529595194,-3.740841968636018,Private room,17,4,33,2018-07-15,0.64,2,0
24836,"Select the Madrid more ""cool"".",101653,Tenty,Centro,Justicia,40.419951134923735,-3.6976372468400642,Entire home/apt,115,3,52,2019-01-04,0.56,1,338
26823,Roon for two people,114340,Agustina,Arganzuela,Legazpi,40.39116097569405,-3.6882338394434337,Private room,45,2,29,2018-11-25,0.29,2,365
26825,Single Room whith private Bathroom,114340,Agustina,Arganzuela,Legazpi,40.38985046311008,-3.690107786240652,Private room,25,2,121,2019-01-07,1.14,2,344
30320,Great Vacational Apartments,130907,Dana,Centro,Sol,40.41552454813678,-3.703458600171854,Entire home/apt,65,3,153,2018-11-28,1.47,3,324
30711,Sunny bedroom in Madrid centertown,132184,Luis,Arganzuela,Palos de Moguer,40.402985620212526,-3.691815647976894,Private room,149,2,0,,,1,365
30924,B & B in MADRID!!! ,132736,Olga,San Blas - Canillejas,Rejas,40.445083781620696,-3.5915012405093893,Private room,29,1,125,2018-02-03,1.37,2,100
30959,Beautiful loft in Madrid Center,132883,Angela,Centro,Embajadores,40.41110750294009,-3.7026889396710567,Entire home/apt,54,3,8,2017-05-30,0.18,1,0
40718,COZY APARTMENT CIBELES-GRAN VIA-PTA DEL SOL-CHUECA,175752,Sofia,Centro,Justicia,40.419778177049395,-3.697298893364473,Entire home/apt,55,3,109,2019-01-02,1.06,1,348
40916,Holiday Apartment Madrid Center,130907,Dana,Centro,Universidad,40.42096089699925,-3.704280279136888,Entire home/apt,90,3,29,2018-08-18,0.29,3,365
59923,Habitación para féminas en el centro de Madrid,288380,Patricia,Centro,Palacio,40.419710909635434,-3.712556330412948,Private room,40,1,14,2018-12-09,0.16,1,354
62423,MAGIC ARTISTIC HOUSE IN THE CENTER OF MADRID,303845,Arturo,Centro,Justicia,40.420800192145705,-3.698775326514681,Private room,45,1,33,2018-12-31,3.96,1,364
64131,Habitación Metro Lacoma,313365,Gina,Fuencarral - El Pardo,Peñagrande,40.48409165427119,-3.722568627024161,Private room,20,2,17,2018-12-22,0.35,2,266
70059,"PLAZA ESPAÑA/Wifi/ downtown /parking. Cozy, Bright",353616,DiaNa MaRia,Centro,Universidad,40.42364536274782,-3.7088941459313065,Entire home/apt,58,4,29,2019-01-03,0.30,3,147
70310,"Cozy, Quiet & Sunny Apartment Heart of Malasaña",353738,Raquel,Centro,Universidad,40.42321368028037,-3.701428120511693,Entire home/apt,66,15,15,2018-11-07,0.16,5,339
70315,Superbly located 2 bedrooms 2 balconies,353738,Raquel,Centro,Palacio,40.421377229862564,-3.7110061755580976,Entire home/apt,80,15,3,2016-06-01,0.04,5,220
70316,Superbly located Monthly rental Bills Incl.,353738,Raquel,Centro,Palacio,40.42110740453139,-3.710104140419118,Entire home/apt,80,28,5,2018-06-02,0.12,5,199
72150,Attic Duplex Flat with Terrace-Wifi,364585,Vin,Centro,Embajadores,40.411192242767775,-3.70469913404241,Entire home/apt,110,2,77,2019-01-01,0.80,4,179
72955,Madrid Apartment Prado Museum,378073,Alvaro,Centro,Cortes,40.41138724656468,-3.6940846654777095,Entire home/apt,90,3,11,2018-12-20,0.21,9,347
74352,Cozy apartment in the coolest  neighbourhood,391014,Juan,Centro,Embajadores,40.410751388304995,-3.707585256582492,Entire home/apt,80,20,2,2019-01-03,0.11,1,135
75609,Estudio Museo Dino,401552,Mercedes,Centro,Embajadores,40.407433059883736,-3.6971941815968736,Entire home/apt,60,3,45,2019-01-06,0.55,1,147
76617,Plaza Comendadoras Lux,368907,Miguel,Centro,Universidad,40.42791316481744,-3.7099928761218366,Entire home/apt,102,3,26,2018-11-04,0.29,3,365
82481,"Retiro Park, Stay at cosy studio ",448981,Mercedes,Salamanca,Recoletos,40.42315163191458,-3.682789296209794,Entire home/apt,60,3,108,2017-11-29,1.15,1,0
84719,Cool Apart. (10min Center + WIFI),259229,Felipe,Centro,Embajadores,40.40864523922128,-3.705344670414768,Entire home/apt,45,2,173,2018-12-16,1.85,1,243
86042,Attic Flat with Terrace - WiFi,364585,Vin,Centro,Embajadores,40.4089360690116,-3.6976600923039484,Entire home/apt,100,2,117,2019-01-02,1.27,4,166
92920,Bedroom in Chueca Madrid,495849,Raul,Centro,Justicia,40.42421795406649,-3.695384513119434,Private room,50,2,82,2018-11-25,0.88,1,363
93100,*** MALASAÑA B&B ***,499977,Charo,Centro,Universidad,40.42461796718558,-3.70352404568597,Private room,32,1,550,2019-01-04,5.87,3,309
96072, Room for rent in Madrid,510570,Laura / Ismael,Tetuán,Cuatro Caminos,40.45558902067096,-3.6942109463715185,Private room,25,3,174,2018-12-21,2.14,1,356
100411,Ático muy luminoso,527760,Diana,Fuencarral - El Pardo,Valverde,40.50115898199458,-3.671185857980729,Entire home/apt,60,2,3,2016-06-24,0.09,1,0
101507,NICE FLAT IN THE CENTER OF MADRID,5795235,Elise,Centro,Embajadores,40.40858115649494,-3.7030125667849387,Entire home/apt,65,3,49,2018-12-03,0.76,5,346
102040,Nice Single Room with wifi.,533936,Carlos Alberto,Ciudad Lineal,Pueblo Nuevo,40.433312150206305,-3.6435496349409333,Private room,20,3,0,,,1,45
102091,Family Apartment Two Bedrooms& Two Bathroom,534128,Laura,Chamberí,Trafalgar,40.431582901101336,-3.7007105656018093,Entire home/apt,194,3,8,2017-07-04,0.09,12,342
102194,CHIC APARTMENT CHUECA WiFi & AC,534515,Guillermo,Centro,Justicia,40.421526370299105,-3.699230928894254,Entire home/apt,79,2,14,2019-01-01,0.15,1,365
103541,CENTRAL AND COMFORT APTO. W/PARKING,361930,Maria,Chamberí,Almagro,40.437605500153005,-3.6980169600883523,Entire home/apt,75,2,148,2018-12-28,1.61,4,319
109369,RENT ROOM FOR DAYS/ALQUILER HABITACION LUMINOSA,564773,Eva,Fuencarral - El Pardo,Pilar,40.48312785042681,-3.7101694771344875,Private room,40,1,2,2018-10-25,0.64,1,327
114854,NICE CENTRAL TOURISM-BUSINESS APTO,361930,Maria,Chamberí,Rios Rosas,40.43825404420344,-3.6938757806307114,Entire home/apt,75,2,98,2019-01-12,1.10,4,267
117919,"Huge, perfect location, AC...!!",557423,Yacob,Centro,Embajadores,40.407434057162654,-3.698282039416842,Entire home/apt,57,3,401,2018-12-20,4.31,1,34
119389,Madrid Apartment Latina,378073,Alvaro,Centro,Palacio,40.409578320639994,-3.7104248314536714,Entire home/apt,100,3,66,2018-11-26,0.75,9,332
120293,ROOM IN THE CENTER -LA LATINA- WIFI,605612,Ulises,Centro,Palacio,40.4111235545254,-3.7102538155267175,Private room,28,1,154,2019-01-02,1.71,8,359
120762,SHINY ROOM in DOWNTOWN / MALASAÑA!!,606925,Noelia,Centro,Universidad,40.423813894786136,-3.70570659303907,Private room,29,1,210,2018-07-19,2.26,3,213
123864,LOVELY STUDIO IN OLD TOWN-A/C-WIFI,605612,Ulises,Centro,Embajadores,40.41120334720039,-3.707616856183343,Entire home/apt,41,1,481,2019-01-03,5.24,8,317
127819,140 m2 Architect flat center Madrid,632589,Janasor,Centro,Cortes,40.4146644460567,-3.701617937906852,Entire home/apt,135,2,47,2018-12-13,0.61,1,86
131481,Madrid Barrio Palacio(dormitorio privado),646889,Carmen,Centro,Palacio,40.42145748083744,-3.711178611305693,Private room,65,2,8,2018-06-10,0.10,1,114
132428,Habitacion en Anton Martin,650803,Jose Luis,Centro,Embajadores,40.41034412823347,-3.6983554043291647,Private room,30,3,51,2019-01-02,2.60,1,349
135151,habitacion individual,662815,Jose Antonio,Centro,Embajadores,40.408147115910445,-3.7025353586253447,Private room,50,2,0,,,1,363
136058,"Calm, affordable room in Madrid.",666482,Cinthia,Villaverde,Los Angeles,40.35735434989223,-3.696340177582604,Private room,21,1,72,2018-12-16,0.79,1,136
150123,LOFT ELOISA,723539,Eloisa,Centro,Embajadores,40.406719574776716,-3.7011594890188984,Entire home/apt,100,2,15,2019-01-12,0.46,9,1
151644,Paradise 77....,730056,Andres,Centro,Embajadores,40.41042742685441,-3.7075369762380475,Private room,30,1,88,2018-12-31,5.31,4,44
154224,NICE FLAT SANTA ANA.45m2 WIFI (A),740087,Jesus&Sonia,Centro,Cortes,40.41493248011741,-3.701047274962153,Entire home/apt,69,3,66,2019-01-13,0.87,8,153
163429,Centrical loft in Madrid (Chamberi),780107,Sonia,Chamberí,Arapiles,40.43627663542892,-3.7052597180967117,Entire home/apt,65,90,7,2018-04-29,0.08,1,318
166564,feel at home | near Prado Museum,793429,Marian,Centro,Embajadores,40.412927956083614,-3.701025516168791,Entire home/apt,70,3,26,2017-07-31,0.32,1,75
167183,private house B & B. Arturo Soria (Metro),796746,Consuelo,Hortaleza,Piovera,40.4538555709371,-3.6474300540614473,Private room,45,1,15,2016-09-25,0.19,1,363
169719,IN THE HEART OF MADRID WITH BALCONY,805726,Patricia,Centro,Cortes,40.415152533080075,-3.7000273360784854,Private room,25,2,61,2017-06-27,0.68,4,354
