id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6369,"Rooftop terrace room with ensuite bathroom, Airc.",13660,Simon,Chamartín,Hispanoamérica,40.45628,-3.67763,Private room,70,3,60,2019-01-18,0.55,1,75
21853,Bright and airy room,83531,Abdel,Latina,Cármenes,40.40341,-3.74084,Private room,17,4,33,2018-07-15,0.61,2,0
24805,Gran Via Studio Madrid,101471,Iraido,Centro,Universidad,40.42202,-3.70395,Entire home/apt,60,5,2,2017-07-03,0.04,1,313
24836,"Select the Madrid more ""cool"".",101653,Tenty,Centro,Justicia,40.41995,-3.69764,Entire home/apt,115,3,54,2019-03-03,0.57,1,286
26825,Single Room whith private Bathroom,114340,Agustina,Arganzuela,Legazpi,40.38985,-3.69011,Private room,25,2,126,2019-02-13,1.17,1,287
30320,Great Vacational Apartments,130907,Dana,Centro,Sol,40.41552,-3.70346,Entire home/apt,65,3,155,2019-02-17,1.47,3,306
30711,Sunny bedroom in Madrid centertown,132184,Luis,Arganzuela,Palos de Moguer,40.40299,-3.69182,Private room,149,2,0,,,1,365
30959,Beautiful loft in Madrid Center,132883,Angela,Centro,Embajadores,40.41111,-3.70269,Entire home/apt,54,3,8,2017-05-30,0.17,1,0
40718,COZY APARTMENT CIBELES-GRAN VIA-PTA DEL SOL-CHUECA,175752,Sofia,Centro,Justicia,40.41978,-3.6973,Entire home/apt,55,3,112,2019-02-24,1.07,1,333
40916,Holiday Apartment Madrid Center,130907,Dana,Centro,Universidad,40.42096,-3.70428,Entire home/apt,90,3,29,2018-08-18,0.29,3,348
47957,"Amazing Apartment, Salamanca Distri",218515,Sergio,Salamanca,Goya,40.42761,-3.67604,Entire home/apt,84,15,55,2018-07-10,0.55,1,302
59923,Habitación para féminas en el centro de Madrid,288380,Patricia,Centro,Palacio,40.41971,-3.71256,Private room,40,1,14,2018-12-09,0.15,1,310
62423,MAGIC ARTISTIC HOUSE IN THE CENTER OF MADRID,303845,Arturo,Centro,Justicia,40.4208,-3.69878,Private room,45,1,39,2019-03-05,3.86,1,361
64131,Habitación Metro Lacoma,313365,Gina,Fuencarral - El Pardo,Peñagrande,40.48409,-3.72257,Private room,20,2,17,2018-12-22,0.34,2,312
70059,"PLAZA ESPAÑA/Wifi/ downtown /parking. Cozy, Bright",353616,DiaNa MaRia,Centro,Universidad,40.42365,-3.70889,Entire home/apt,58,4,29,2019-01-03,0.30,3,70
70310,"Cozy, Quiet & Sunny Apartment Heart of Malasaña",353738,Raquel,Centro,Universidad,40.42321,-3.70143,Entire home/apt,61,28,16,2019-02-09,0.17,5,354
70315,Superbly located 2 bedrooms 2 balconies,353738,Raquel,Centro,Palacio,40.42138,-3.71101,Entire home/apt,80,28,3,2016-06-01,0.04,5,270
70316,Superbly located Monthly rental Bills Incl.,353738,Raquel,Centro,Palacio,40.42111,-3.7101,Entire home/apt,80,28,6,2019-01-02,0.13,5,252
72150,Sunny attic duplex flat with terrace next to Sol,364585,Vin,Centro,Embajadores,40.41119,-3.7047,Entire home/apt,110,2,79,2019-03-05,0.80,4,165
72955,Madrid Apartment Prado Museum,378073,Alvaro,Centro,Cortes,40.41139,-3.69408,Entire home/apt,80,3,12,2019-02-24,0.22,8,259
74352,Cozy apartment in the coolest  neighbourhood,391014,Juan,Centro,Embajadores,40.41075,-3.70759,Entire home/apt,80,20,2,2019-01-03,0.10,1,329
75609,Estudio Museo Dino,401552,Mercedes,Centro,Embajadores,40.40743,-3.69719,Entire home/apt,60,3,46,2019-01-11,0.55,1,136
76617,Plaza Comendadoras Lux,368907,Miguel,Centro,Universidad,40.42791,-3.70999,Entire home/apt,102,3,26,2018-11-04,0.29,3,323
82481,"Retiro Park, Stay at cosy studio ",448981,Mercedes,Salamanca,Recoletos,40.42315,-3.68279,Entire home/apt,60,3,108,2017-11-29,1.13,1,0
84719,Cool Apart. (10min Center + WIFI),259229,Felipe,Centro,Embajadores,40.40865,-3.70534,Entire home/apt,45,2,174,2019-01-22,1.82,1,0
86042,Cozy attic flat with intimate rooftop terrace,364585,Vin,Centro,Embajadores,40.40894,-3.69766,Entire home/apt,100,2,125,2019-03-04,1.33,4,158
92920,Bedroom in Chueca Madrid,495849,Raul,Centro,Justicia,40.42422,-3.69538,Private room,50,2,82,2018-11-25,0.87,1,323
93100,*** MALASAÑA B&B ***,499977,Charo,Centro,Universidad,40.42462,-3.70352,Private room,32,1,559,2019-02-25,5.86,3,286
96072, Room for rent in Madrid,510570,Laura / Ismael,Tetuán,Cuatro Caminos,40.45559,-3.69421,Private room,25,3,175,2019-02-12,2.11,1,293
100411,Ático muy luminoso,527760,Diana,Fuencarral - El Pardo,Valverde,40.50116,-3.67119,Entire home/apt,60,2,3,2016-06-24,0.09,1,0
101507,NICE FLAT IN THE CENTER OF MADRID,5795235,Elise,Centro,Embajadores,40.40858,-3.70301,Entire home/apt,65,3,51,2019-02-25,0.77,5,337
102040,Nice Single Room with wifi.,533936,Carlos Alberto,Ciudad Lineal,Pueblo Nuevo,40.43331,-3.64355,Private room,20,3,0,,,1,62
102091,Family Apartment Two Bedrooms& Two Bathroom,534128,Laura,Chamberí,Trafalgar,40.43158,-3.70071,Entire home/apt,194,3,8,2017-07-04,0.09,12,314
102194,CHIC APARTMENT CHUECA WiFi & AC,534515,Guillermo,Centro,Justicia,40.42153,-3.69923,Entire home/apt,79,2,14,2019-01-01,0.15,1,342
103541,CENTRAL AND COMFORT APTO. W/PARKING,361930,Maria,Chamberí,Almagro,40.43761,-3.69802,Entire home/apt,75,2,152,2019-03-03,1.62,4,295
109369,RENT ROOM FOR DAYS/ALQUILER HABITACION LUMINOSA,564773,Eva,Fuencarral - El Pardo,Pilar,40.48313,-3.71017,Private room,40,1,2,2018-10-25,0.41,1,290
114854,NICE CENTRAL TOURISM-BUSINESS APTO,361930,Maria,Chamberí,Rios Rosas,40.43825,-3.69388,Entire home/apt,75,2,100,2019-02-26,1.11,4,198
117919,"Huge, perfect location, AC...!!",557423,Yacob,Centro,Embajadores,40.40743,-3.69828,Entire home/apt,57,3,407,2019-02-19,4.30,1,23
119389,Madrid Apartment Latina,378073,Alvaro,Centro,Palacio,40.40958,-3.71042,Entire home/apt,90,3,67,2019-01-02,0.74,8,254
