id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7830063,Quiet room in Plaza Mayor,41032693,Bluekitchen,Centro,Palacio,40.41227466686727,-3.708718259096704,Private room,42,2,100,2017-04-02,5.04,7,165
9898596,Homely apartment in the heart of Madrid,50908516,Daniel,Centro,Palacio,40.41109348621393,-3.7089848402551002,Entire home/apt,135,1,68,2017-04-04,4.39,1,230
15334645,Piso Muy Luminoso en pleno centro de Madrid,97753616,Will,Centro,Palacio,40.413586597136586,-3.7089446294186956,Entire home/apt,81,1,34,2017-03-21,5.57,1,287
1307795,Rent room in the heart of Madrid,1877614,Fabio,Centro,Palacio,40.41993567963151,-3.709179741001395,Private room,43,3,11,2017-03-06,0.24,1,303
17410608,Luxury duplex penthouse in historic building,9885245,Jorge,Centro,Palacio,40.410893666020556,-3.7125365393778718,Entire home/apt,50,1,6,2017-04-03,4.29,13,334
9141653,Center/Gran via apartment exclusive,47607603,Anabel,Centro,Palacio,40.41937765372403,-3.708382960852762,Entire home/apt,144,2,78,2017-04-02,6.19,3,86
1320674,City center! Opera-Sol-Plaza Mayor,7170175,Andres,Centro,Palacio,40.4163756947883,-3.710313947670998,Entire home/apt,60,1,73,2017-04-05,1.77,4,118
15118056,COCOBOLO CENTER HOUSE WITH FREE PARKING,16448633,Rosa,Centro,Palacio,40.4142088203102,-3.716071732889614,Entire home/apt,68,1,45,2017-03-26,6.92,2,183
14870504,Habitacion 1 en el Madrid de los Austrias,85423259,Patricia,Centro,Palacio,40.41518468184382,-3.713098864114386,Private room,29,2,0,,,3,219
17049729,APARTAMENTO GRAN VIA,114454030,Luis,Centro,Palacio,40.421408098599485,-3.7076499381013726,Entire home/apt,60,1,4,2017-03-22,2.14,2,8
16153065,"Habitación grande y céntrica, con su baño privado",9205789,Alfonso,Centro,Palacio,40.41339418896249,-3.71296994710971,Private room,30,4,8,2017-03-20,2.00,3,255
7233222,Great room with amazing terrace,7889341,Christian,Centro,Palacio,40.4163205899824,-3.7093548269946917,Private room,33,2,104,2017-03-21,5.27,2,19
11697470,Big Flat 4BD - OPERA area - City Center!!,40701442,Carlos,Centro,Palacio,40.41974611011527,-3.7081925574472567,Entire home/apt,79,3,33,2017-04-03,2.86,6,110
10935260,"Great Room, best location!",3437704,Carlos,Centro,Palacio,40.41953862837025,-3.7117737665567954,Private room,25,1,105,2017-04-03,7.63,4,316
15053735,LOFT NEXT TO OPERA AND PUERTA DEL SOL IN MADRID,69600676,Maria,Centro,Palacio,40.41710937612637,-3.710009395270987,Entire home/apt,60,1,3,2017-03-22,0.59,5,201
16818439,Appartment Centro Madrid,68512996,Rita,Centro,Palacio,40.417820222494925,-3.7197982296625356,Entire home/apt,80,1,1,2017-03-07,0.56,1,357
6483900,BUHARDILLA EN GRAN VIA Y PZA ESPAÑA,22424921,Manuel & Lourdes,Centro,Palacio,40.42272985620599,-3.7100243351228985,Entire home/apt,65,2,122,2017-04-04,6.28,2,247
10079445,Smart Room en LATINA,47923936,Karmen,Centro,Palacio,40.40955367116188,-3.711375352200835,Private room,39,1,47,2017-04-04,3.48,8,85
4711892,camera centro Madrid,24350871,Veronica,Centro,Palacio,40.42017931919258,-3.708717587074261,Private room,60,2,0,,,1,0
6617552,Special Room in the heart of Madrid,7493217,Maria Concepción,Centro,Palacio,40.412348243662265,-3.7083156985769654,Private room,30,1,51,2017-01-09,2.38,1,252
15249009,Sunny Apartment  CITY CENTER!!,96555415,Yuli,Centro,Palacio,40.412584748173465,-3.7174976591826083,Private room,44,1,17,2017-03-28,2.68,2,307
17744949,Spacious room in the heart of Madrid (OperaGranVia,117751530,Jonas,Centro,Palacio,40.420446949407435,-3.7097340647133024,Private room,35,7,0,,,3,100
14018401,Luxury 2BR in Madrid Authentic Center,335685,Brian,Centro,Palacio,40.41369608444888,-3.7111851588825195,Entire home/apt,120,2,28,2017-04-03,3.23,8,314
120293,ROOM IN THE CENTER -LA LATINA- WIFI,605612,Ulises,Centro,Palacio,40.4111235545254,-3.7102538155267175,Private room,25,1,71,2017-03-16,1.03,5,350
15478451,HERMOSA HABITACION MUY CENTRICA,99350968,Eva,Centro,Palacio,40.411941873563535,-3.7160632433231777,Private room,40,2,14,2017-03-19,2.50,1,54
13940202,COMPLETE FLOOR (BARRIO PALACIO - LATINA),54619248,Juan Y Luis,Centro,Palacio,40.41068105552736,-3.7134884823063365,Entire home/apt,65,2,6,2016-12-31,0.73,3,212
17758100,PALACIO REAL+WIFI+2PERSONAS,121185294,Giovanna,Centro,Palacio,40.416988925573264,-3.713934432997191,Entire home/apt,28,1,1,2017-03-26,1,3,30
17798481,Luminous awesome room in the city center.,25728479,Kamila,Centro,Palacio,40.41296334411081,-3.7112806419681177,Private room,75,2,0,,,1,353
1742289,ESTUDIO EN MADRID DE LOS AUSTRIAS,9172209,Alberto,Centro,Palacio,40.415566608980114,-3.710353844709893,Entire home/apt,45,3,71,2017-04-03,1.70,1,287
4602864,Apartamento exterior Centro Madrid,7953481,Claudia,Centro,Palacio,40.42039327755164,-3.7077676867946114,Entire home/apt,60,3,72,2017-03-28,2.62,2,139
